OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,config_id
True,True,True,True,False,False,False,True,True,False,False,True,True,False,True,False,1490
True,True,False,True,False,False,False,False,False,True,True,True,False,False,True,False,1491
True,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,1493
True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,1494
True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,1495
False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,1496
False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,1497
False,True,True,True,False,False,False,False,False,True,True,True,False,False,True,False,1498
True,False,True,False,True,False,False,True,True,False,False,False,True,True,True,True,1499
True,False,True,True,False,False,True,True,True,True,False,True,True,True,False,True,1500
False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,1501
True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,False,1502
True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1503
True,True,True,True,False,False,False,True,False,True,False,True,True,True,True,True,1504
True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,False,1505
True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,1506
True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,True,1507
True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,1508
False,True,True,True,False,True,False,True,True,False,False,True,True,False,True,False,1509
False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,1510
True,False,True,False,True,False,True,True,True,False,False,False,True,False,True,True,1511
False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,1512
True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,True,1513
True,False,True,False,True,False,True,True,True,False,False,False,True,True,False,True,1514
True,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,1515
True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,1516
True,True,True,False,True,True,True,False,False,True,True,False,True,True,True,False,1517
False,True,True,True,False,False,False,True,False,True,True,True,False,False,False,False,1518
False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,1519
True,True,False,True,False,True,False,True,True,False,False,True,True,False,True,False,1520
True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,1521
False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,1522
True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,1523
True,True,False,True,True,True,True,False,False,True,True,False,True,True,True,False,1524
False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,1526
False,False,True,False,True,False,True,True,True,False,False,False,True,True,True,True,1527
False,True,True,True,False,False,False,True,True,True,False,True,True,True,True,True,1528
True,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,1529
True,True,False,True,False,False,False,True,True,True,False,True,True,True,True,True,1530
False,False,True,False,True,False,True,False,False,False,False,True,False,True,True,True,1531
False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,1532
False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,1534
False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,1535
True,True,True,True,False,False,False,True,True,True,False,True,True,False,True,True,1536
True,True,False,False,False,False,False,True,False,True,True,True,True,False,False,False,1537
False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,1539
True,True,True,True,False,True,False,False,True,False,False,True,True,False,True,False,1540
True,True,True,True,False,True,False,True,True,False,False,True,True,False,False,False,1542
False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,1544
False,True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,1545
True,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,1546
True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,1547
True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,1548
True,True,True,False,True,False,True,True,True,False,True,True,True,True,True,False,1549
False,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,1550
False,False,True,True,True,False,True,False,False,False,False,True,False,True,False,True,1551
False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,1552
False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,False,1553
False,True,False,True,False,False,False,False,False,True,True,True,True,False,True,False,1554
True,True,True,True,False,False,False,True,True,True,False,True,True,True,False,True,1555
True,True,True,False,True,False,False,True,True,False,False,True,True,False,True,False,1556
True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,False,1557
True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,1558
False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,1559
True,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,1560
False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,1561
False,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,1562
True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,1563
True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,1564
False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,1565
True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1566
True,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,1567
True,False,False,True,False,True,True,True,False,False,True,False,False,True,True,False,1568
False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,1570
False,True,False,False,False,False,False,True,True,True,True,True,False,False,True,False,1571
True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,1572
True,True,False,True,True,False,False,True,True,False,False,True,True,False,True,False,1573
True,True,False,False,True,True,True,True,False,True,True,False,True,True,True,False,1574
False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,True,1575
True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1576
True,False,True,False,True,False,True,True,True,True,False,False,True,True,True,True,1577
False,False,False,True,True,False,True,True,False,False,False,True,False,True,False,True,1578
True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,1579
False,False,True,True,True,False,True,True,True,True,False,False,True,True,True,True,1580
True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,False,1581
True,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,1582
True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,1584
False,False,False,False,True,False,True,False,False,True,False,True,False,True,True,True,1585
True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,1586
False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,1587
False,True,True,False,False,False,False,False,True,True,True,True,False,False,True,False,1589
True,True,True,True,False,False,False,True,True,False,False,False,False,True,True,False,1590
True,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,1591
