LZP,ROLZX,RANK,TEXT,skip,TPAQ,BWTS,LZ,MTFT,SRT,X86,checksum,FPAQ,RLT,BWT,TPAQX,CM,ZRLT,Range,ROLZ,ANS0,ANS1,Huffman,config_id,jobs,blocksize
True,False,True,True,True,False,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,891,4,1000000000
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,892,8,1000
True,False,True,True,False,False,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,893,4,1000000000
False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,894,4,1000000
True,True,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,895,8,1000000000
False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,896,1,1000000000
False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,897,1,1000000000
True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,898,1,1000
True,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,899,4,1000000000
False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,900,1,1000000000
True,False,True,False,True,False,False,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,901,4,1000000000
False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,902,8,1000
False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,903,1,1000000000
False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,904,1,1000000000
True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,905,1,1000000000
False,True,True,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,906,4,1000000000
True,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,907,8,1000000000
False,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,908,4,1000000000
False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False,909,1,1000000000
False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,910,8,1000000000
True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,911,1,1000000000
False,True,True,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,912,4,1000000000
True,True,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,913,8,1000000000
True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,914,8,1000000000
True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,915,8,1000000000
False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,916,4,1000000
True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,917,1,1000000000
False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,918,8,1000000
False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,919,1,1000000000
False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,920,4,1000000
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,921,8,1000
True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,922,1,1000
True,True,True,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,923,4,1000000000
True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,924,8,1000000000
False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,925,4,1000000000
True,True,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,926,1,1000000000
False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,927,4,1000000
False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,928,8,1000000000
False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,929,1,1000000000
False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,930,4,1000000
False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,931,1,1000000000
False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,932,8,1000000
False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,False,False,False,True,False,False,False,933,1,1000000000
False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,934,8,1000000000
False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,935,8,1000000
False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,936,8,1000000
False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,937,1,1000000000
False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,938,1,1000000000
False,False,False,False,True,False,True,True,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,939,1,1000000000
False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,940,8,1000000000
False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,941,4,1000000000
False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,942,8,1000000000
False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,943,8,1000000
False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,944,8,1000000
False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,945,1,1000000000
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,946,8,1000000000
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,947,8,1000000000
True,True,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,948,8,1000000000
