NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,config_id,Resampling,CBR,VBRRange
True,True,True,False,False,True,False,False,False,True,True,True,False,1516,8,8,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1517,8,160,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1518,48,160,0
False,True,True,False,False,True,False,False,False,True,True,True,False,1519,8,160,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1520,8,8,0
True,False,True,True,True,False,False,False,False,True,False,True,False,1521,44,8,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1522,22,8,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1523,8,8,0
True,False,True,False,False,True,False,False,True,True,False,True,True,1524,8,320,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1525,48,320,0
True,False,True,False,False,True,False,False,True,True,False,True,True,1526,48,160,0
True,False,True,False,False,False,False,False,False,True,True,True,True,1527,8,8,0
True,False,True,True,False,True,True,False,False,True,False,True,False,1528,22,320,0
True,False,True,False,False,True,False,True,False,True,False,True,True,1529,8,8,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1530,8,320,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1531,48,160,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1532,8,160,0
True,False,True,False,False,True,True,False,False,False,False,True,True,1533,22,160,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1534,8,8,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1535,48,320,0
True,False,True,False,True,True,False,False,False,True,False,True,True,1537,8,160,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1538,8,8,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1539,8,320,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1541,44,320,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1542,22,160,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1543,48,320,0
True,False,True,False,True,True,False,False,False,True,False,True,True,1544,48,160,0
True,False,True,True,True,False,False,False,False,True,False,True,False,1545,48,8,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1546,8,8,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1547,8,160,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1548,8,8,0
True,False,False,True,False,True,False,False,False,True,True,True,False,1549,44,160,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1550,48,320,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1551,8,160,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1552,44,320,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1553,48,320,0
False,False,True,False,False,True,False,False,False,True,True,True,True,1554,44,160,0
True,False,True,False,True,False,False,False,False,True,False,True,True,1555,22,8,1
True,False,True,True,False,True,True,False,False,True,False,True,False,1556,8,160,0
True,False,True,False,False,True,True,False,False,True,False,True,True,1557,8,160,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1558,8,160,0
True,False,True,False,False,True,False,False,True,True,False,True,True,1559,22,160,0
True,False,True,True,False,True,False,True,False,True,False,True,False,1560,22,160,0
True,False,True,False,False,False,False,False,True,True,False,True,True,1561,48,8,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1562,8,160,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1563,8,8,0
True,False,True,False,True,True,False,False,False,True,False,True,True,1564,8,160,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1565,44,160,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1566,44,160,0
True,True,True,False,True,True,False,False,False,False,False,True,False,1567,8,8,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1569,22,8,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1570,22,160,0
True,False,True,False,True,True,False,False,False,True,False,True,True,1571,8,8,0
True,False,True,False,False,True,False,True,False,True,False,True,True,1572,48,160,0
True,True,True,False,False,True,False,False,True,True,False,True,False,1574,8,160,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1575,22,160,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1576,44,160,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1577,22,160,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1578,8,8,0
True,True,True,False,True,False,False,False,False,True,False,True,False,1579,8,8,2
True,False,True,True,False,True,False,False,False,True,True,True,False,1580,44,160,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1581,48,160,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1582,48,160,0
True,True,False,False,False,True,False,False,True,True,False,True,False,1583,48,8,0
True,False,True,False,False,True,False,True,False,True,False,True,True,1585,22,160,0
True,False,True,False,False,True,False,False,True,True,False,True,True,1586,8,160,0
False,False,True,False,True,True,False,False,False,True,False,True,True,1588,8,8,0
True,True,True,False,False,False,False,False,True,True,False,True,False,1589,22,8,2
True,False,True,True,True,False,False,False,False,True,False,True,False,1590,8,8,0
True,False,True,True,False,False,False,False,True,True,False,True,False,1591,22,8,0
True,False,True,False,False,False,False,True,False,True,False,True,True,1592,8,8,1
True,False,True,False,False,False,False,True,False,True,False,True,True,1593,22,8,0
True,False,True,False,False,False,False,False,False,True,True,True,True,1594,44,8,0
True,False,True,False,False,False,False,False,True,True,False,True,True,1595,22,8,0
True,False,True,False,True,False,False,False,False,True,False,True,True,1596,48,8,0
True,False,True,False,True,False,False,False,False,True,False,True,True,1597,44,8,0
True,True,True,False,True,False,False,False,False,True,False,True,False,1598,22,8,0
True,False,True,False,False,False,False,False,False,True,True,True,True,1599,22,8,1
True,False,True,False,False,False,True,False,False,False,False,True,True,1600,48,8,0
True,False,True,False,False,False,False,False,True,True,False,True,True,1601,8,8,0
True,False,True,True,False,False,False,False,True,True,False,True,False,1602,48,8,0
True,False,True,True,False,False,False,True,False,True,False,True,False,1603,22,8,0
True,False,True,False,False,False,False,False,True,True,False,True,True,1604,22,8,0
True,True,True,False,False,False,False,True,False,True,False,True,False,1605,22,8,0
True,True,True,False,False,False,False,False,False,True,True,True,False,1606,48,8,0
True,False,True,False,False,False,True,False,False,True,False,True,True,1607,48,8,0
True,True,True,False,True,False,False,False,False,True,False,True,False,1608,48,8,1
True,False,True,False,False,False,False,False,False,True,True,True,True,1609,22,8,1
True,True,True,False,True,False,False,False,False,True,False,True,False,1610,8,8,2
True,True,True,False,True,False,False,False,False,True,False,True,False,1611,44,8,0
True,False,True,True,True,False,False,False,False,True,False,True,False,1612,48,8,0
True,False,True,False,False,False,False,False,False,True,True,True,True,1613,8,8,0
True,False,True,False,False,False,False,False,False,True,True,True,True,1614,48,8,0
True,True,False,False,False,False,True,False,False,True,False,True,False,1615,48,8,0
True,True,True,False,True,False,False,False,False,True,False,True,False,1616,44,8,0
True,False,True,True,True,False,False,False,False,True,False,True,False,1617,48,8,0
True,False,True,False,False,False,False,False,False,True,True,True,True,1618,44,8,0
True,False,True,True,True,False,False,False,False,True,False,True,False,1619,44,8,0
False,False,True,False,True,False,False,False,False,True,False,True,True,1620,44,8,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1621,22,8,0
True,False,True,False,False,True,False,False,True,True,False,True,True,1622,22,320,0
True,False,True,False,False,True,False,True,False,True,False,True,True,1623,22,8,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1624,48,320,0
True,True,True,False,False,False,False,False,True,True,False,True,False,1625,22,8,2
True,False,True,False,False,True,False,False,False,True,True,True,True,1626,44,160,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1627,48,8,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1628,8,8,0
True,False,True,True,False,True,False,False,True,True,False,True,False,1629,8,160,0
True,False,True,False,False,True,False,False,True,True,False,True,True,1630,8,320,0
True,False,True,False,False,True,False,False,False,False,True,True,True,1631,44,160,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1632,8,8,0
True,False,True,True,False,True,False,False,True,True,False,True,False,1633,48,320,0
True,False,True,True,False,True,False,True,False,True,False,True,False,1634,22,320,0
True,False,True,False,False,True,False,False,True,True,False,True,True,1638,44,160,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1639,8,8,0
True,False,True,True,False,True,False,False,True,True,False,True,False,1640,44,320,0
True,True,True,False,False,True,True,False,False,True,False,True,False,1641,22,8,0
True,False,True,False,False,True,True,False,False,True,False,True,True,1642,22,160,0
True,False,True,False,False,False,False,False,False,True,True,True,True,1643,22,8,2
True,False,True,False,False,True,False,True,False,True,False,True,True,1644,8,160,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1645,44,320,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1646,22,320,0
True,False,False,True,False,True,False,False,False,True,True,True,False,1647,22,160,0
True,False,True,True,True,True,False,False,False,True,False,True,False,1648,8,320,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1649,44,320,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1650,48,320,0
True,False,True,False,True,True,False,False,False,True,False,True,True,1651,8,8,0
False,False,True,False,False,True,False,True,False,True,False,True,True,1652,22,160,0
True,False,True,True,False,True,True,False,False,True,False,True,False,1653,8,8,0
True,False,True,False,False,True,False,True,False,True,False,True,True,1654,22,320,0
True,False,True,True,False,True,False,False,False,True,True,True,False,1655,22,320,0
True,True,True,False,False,False,False,False,True,True,False,True,False,1656,22,8,0
True,True,True,False,False,True,False,False,False,True,True,True,False,1657,44,320,0
True,False,True,True,False,True,True,False,False,True,False,True,False,1658,22,320,0
True,True,True,False,True,True,False,False,False,True,False,True,False,1659,8,320,0
True,False,True,False,False,True,False,False,False,True,True,True,True,1660,8,320,0
True,False,True,False,False,True,False,True,False,True,False,True,True,1661,22,320,0
True,True,True,False,True,True,False,False,False,False,False,True,False,1662,8,8,0
