iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,config_id,threads
False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,929,10
False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,930,90
False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,931,90
False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,932,10
False,False,False,True,False,True,True,False,True,True,False,False,True,True,False,False,False,933,90
False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,934,10
False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,935,90
False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,936,90
False,False,False,True,False,False,True,False,True,True,False,True,True,True,False,False,False,937,90
False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,938,90
False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,939,10
False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,940,10
False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,941,10
False,False,False,True,False,False,True,False,True,True,False,True,True,True,False,False,False,942,10
False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,943,10
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,944,10
False,False,False,True,False,True,False,False,True,True,False,True,True,True,False,False,False,945,10
False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,946,90
False,False,True,True,False,True,True,False,False,False,False,False,True,True,False,False,True,947,10
False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,948,10
False,False,False,True,False,True,True,False,False,False,False,False,True,True,True,False,True,949,10
False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,950,10
False,False,True,True,False,True,True,False,False,True,False,False,True,True,False,False,False,951,10
False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,952,10
False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,953,10
False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,954,10
False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,955,90
False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,956,90
True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,957,10
False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,958,10
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,959,10
False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,960,10
False,False,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,961,10
False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,962,90
False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,963,90
False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,964,90
False,False,True,True,False,True,True,False,False,False,False,False,True,True,False,False,True,965,90
False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,966,10
False,False,True,True,False,True,True,False,False,True,False,False,True,True,False,False,False,967,90
False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,968,90
False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,969,90
False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,970,10
False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,971,10
False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,972,90
True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,973,10
False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,974,90
False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,975,10
True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,976,90
True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,977,10
False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,978,10
False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,979,90
False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,980,90
False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,981,90
True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,982,10
False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,983,10
False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,984,10
False,False,False,True,False,True,True,False,False,True,False,True,True,True,True,False,False,985,10
False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,986,90
False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,987,10
False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,988,90
False,False,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,989,10
False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,True,990,90
False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,991,90
False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,992,10
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,993,10
True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,994,90
False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,995,90
False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,996,90
